chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
3,145,825000,5,bien-exception-1376047,Maison Toulon - 3 chambres,83000,MAISON,Propriétés Privées,Toulon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulon-83-maison-de-luxe/d137/1376047/6962a1d9b34677cd5d4957f6cafead62_18d9bba358e4a33e11a6a9bbcf63cab8_apx_1024_.jpg
4,158,890000,6,bien-exception-1376046,Maison Draguignan - 4 chambres,83300,MAISON,Propriétés Privées,Draguignan,MAISON_DE_LUXE,https://www.bellespierres.com/photo-draguignan-83-maison-de-luxe/d137/1376046/c5665879167262ad099b126d9e4d123d_a0ba7f3a0bf33770175948c7b2fa46a3_apx_1024_.jpg
6,212,550000,9,bien-exception-1376045,Maison Néoules - 6 chambres,83136,MAISON,Propriétés Privées,Néoules,MAISON_DE_LUXE,https://www.bellespierres.com/photo-neoules-83-maison-de-luxe/d137/1376045/4010c815a480f3f27a6abae307261d14_0361807330e61e2cb77410d4a7aa7140_apx_1024_.jpg
2,89,580000,3,bien-exception-1376043,Appartement Saint-Raphaël - 2 chambres,83530,APPARTEMENT,Propriétés Privées,Saint-Raphaël,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-saint-raphael-83-appartement-de-luxe/d137/1376043/91f2ed23827f37134bc4533e55ee35b9_c8ac1f2d84244b04f6be4c9f642afbb5_apx_1024_.jpg
4,200,1057000,6,bien-exception-1376042,Maison La Cadière-d'Azur - 4 chambres,83740,MAISON,Propriétés Privées,La Cadière-d'Azur,MAISON_DE_LUXE,https://www.bellespierres.com/photo-la-cadiere-d-azur-83-maison-de-luxe/d137/1376042/b00a84a16e45f9af9da36c89e9a637e1_2e2365d26b5a55e6ed7f35083d2c7cd4_apx_1024_.jpg
5,175,575000,7,bien-exception-1376041,Maison Le Thoronet - 5 chambres,83340,MAISON,Propriétés Privées,Le Thoronet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-thoronet-83-maison-de-luxe/d137/1376041/f495c07177f469629449c170bec354b5_4c66c8a6424a2932e821538bacb9ba8d_apx_1024_.jpg
6,180,1090000,4,bien-exception-1376038,Maison Cavalaire-sur-Mer - 6 chambres,83240,MAISON,Propriétés Privées,Cavalaire-sur-Mer,MAISON_DE_LUXE,https://www.bellespierres.com/photo-cavalaire-sur-mer-83-maison-de-luxe/d137/1376038/6c2e4efcbd4c8927fdb740fe8d70c2a4_bc13fdc07eedbad9695ce28115e075c0_apx_1024_.jpg
3,146,545000,6,bien-exception-1376037,Maison Lorgues - 3 chambres,83510,MAISON,Propriétés Privées,Lorgues,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lorgues-83-maison-de-luxe/d137/1376037/75b04fe86788e572db3a21db84110b3b_5301b5493d1f36fb1e46c9442e389804_apx_1024_.jpg
3,126,583000,6,bien-exception-1376036,Maison Flayosc - 3 chambres,83780,MAISON,Propriétés Privées,Flayosc,MAISON_DE_LUXE,https://www.bellespierres.com/photo-flayosc-83-maison-de-luxe/d137/1376036/010ae8ded66dd2b2bb05ded281c0f7ac_4d384dc8f62fb334319ee916ef943f0b_apx_1024_.jpg
4,103,580000,5,bien-exception-1376035,Maison Vidauban - 4 chambres,83550,MAISON,Propriétés Privées,Vidauban,MAISON_DE_LUXE,https://www.bellespierres.com/photo-vidauban-83-maison-de-luxe/d137/1376035/9698ff0aff57905b8cce7b41dbdcd84d_fec2efeaa0f1c9d063b6a8ac2c9d43f3_apx_1024_.jpg
4,149,680000,5,bien-exception-1376034,Maison Saint-Raphaël - 4 chambres,83530,MAISON,Propriétés Privées,Saint-Raphaël,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-raphael-83-maison-de-luxe/d137/1376034/7fd0cd6d643f06ff701ee4b323c803b8_579253471fd244d203c8943380996266_apx_1024_.jpg
3,130,697000,6,bien-exception-1376032,Maison Toulon - 3 chambres,83000,MAISON,Propriétés Privées,Toulon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulon-83-maison-de-luxe/d137/1376032/7c77807ba3fe88d8f887df1d316d30da_d44566d4389caa76c67d1f5a07f1ee5a_apx_1024_.jpg
6,324,1480000,11,bien-exception-1376020,Propriété La Motte - 6 chambres,83920,PROPRIETE,Propriétés Privées,La Motte,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-la-motte-83-propriete-de-luxe/d137/1376020/aeb9340e8c70453427aaa8c6f7a5b8ac_0d8cc1bae9028cefb705f4c921476567_apx_1024_.jpg
5,230,2300000,8,bien-exception-1376018,Maison Sanary-sur-Mer - 5 chambres,83110,MAISON,Propriétés Privées,Sanary-sur-Mer,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sanary-sur-mer-83-maison-de-luxe/d137/1376018/2a8fe87bacbd0abcd62dc75e50ea49a6_c1ebf4077fbce75e01ba2380754b07d2_apx_1024_.jpg
5,180,740000,7,bien-exception-1376015,Maison Lorgues - 5 chambres,83510,MAISON,Propriétés Privées,Lorgues,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lorgues-83-maison-de-luxe/d137/1376015/47fcad3fa59d88be7e2b5725c74f261f_b6616a5f58758f2941644de686a17e8d_apx_1024_.jpg
3,150,760000,4,bien-exception-1376014,Maison Le Beausset - 3 chambres,83330,MAISON,Propriétés Privées,Le Beausset,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-beausset-83-maison-de-luxe/d137/1376014/9d017fed0d528d3b134572a76bbbe06a_e2abcd050db88b1a8ef2f450f6b0ae28_apx_1024_.jpg
4,200,1250000,6,bien-exception-1376002,Maison Le Cannet-des-Maures - 4 chambres,83340,MAISON,Propriétés Privées,Le Cannet-des-Maures,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-cannet-des-maures-83-maison-de-luxe/d137/1376002/9a7519d0a5570d85eb6d71208aab29e5_464002c75ed84546e06e68947e1871c3_apx_1024_.jpg
4,170,598000,6,bien-exception-1375999,Maison Lorgues - 4 chambres,83510,MAISON,Propriétés Privées,Lorgues,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lorgues-83-maison-de-luxe/d137/1375999/fec958e9f6bb0f25fb4f2430f276dfbf_9a2bbced8ae8db914eda7d01dd231542_apx_1024_.jpg
7,229,961400,10,bien-exception-1375998,Maison Tourves - 7 chambres,83170,MAISON,Propriétés Privées,Tourves,MAISON_DE_LUXE,https://www.bellespierres.com/photo-tourves-83-maison-de-luxe/d137/1375998/528e0330ee0b593867198cf6722c8542_70d330a798dbfc9c9d2e477b79cbec56_apx_1024_.jpg
8,755,1483000,13,bien-exception-1375997,Maison Draguignan - 8 chambres,83300,MAISON,Propriétés Privées,Draguignan,MAISON_DE_LUXE,https://www.bellespierres.com/photo-draguignan-83-maison-de-luxe/d137/1375997/569eb60d8b900e6f9c660e9a8673b63d_28c909341b5b91196186f89c4a8f94d8_apx_1024_.jpg
4,180,1560000,5,bien-exception-1375990,Villa Grimaud - 4 chambres - 180m²,83310,VILLA,RÉSEAU SWIXIM,Grimaud,VILLA,https://www.bellespierres.com/photo-grimaud-83-villa/d137/1375990/0afde2516c1ea272badd882e607cef6d_6ffab43db1ccb96fe68c6598e46386d8_apx_1024_.jpg
5,160,995000,6,bien-exception-1375981,Villa La Garde-Freinet - 5 chambres - 160m²,83680,VILLA,Grimaud Immo,La Garde-Freinet,VILLA,https://www.bellespierres.com/photo-la-garde-freinet-83-villa/d137/1375981/36e6f488d8c47e03c4352e0dd46765b0_62dd03dbe2d0de5106d00bf335c7ae28_apx_1024_.jpg
4,170,1198000,6,bien-exception-1375980,Villa Plan-de-la-Tour - 4 chambres - 170m²,83120,VILLA,Grimaud Immo,Plan-de-la-Tour,VILLA,https://www.bellespierres.com/photo-plan-de-la-tour-83-villa/d137/1375980/e7965bff4695d8e66f57b37eac04208a_46805df1fb7010ca45f2f94273335751_apx_1024_.jpg
3,120,542700,5,bien-exception-1375918,Maison Saint-Raphaël - 3 chambres,83530,MAISON,Propriétés Privées,Saint-Raphaël,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-raphael-83-maison-de-luxe/d137/1375918/5c56b5bc6cd733620b18c5b2fe42e258_6c80f08d816d6db66acfcd52e174db05_apx_1024_.jpg
5,162,507000,7,bien-exception-1375917,Maison Tavernes - 5 chambres,83670,MAISON,Propriétés Privées,Tavernes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-tavernes-83-maison-de-luxe/d137/1375917/15cae8127d1fbe4ba2afdb0c9fa1e634_d19c70da3c1b2380a372a470b4d3bdc6_apx_1024_.jpg
3,109,729240,4,bien-exception-1375916,Appartement Fréjus - 3 chambres,83370,APPARTEMENT,Propriétés Privées,Fréjus,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-frejus-83-appartement-de-luxe/d137/1375916/1276b281f74e06a5de5d5109fbbcbd3f_35aa8602d0b9dd608f2c7f8d50751f4f_apx_1024_.jpg
3,139,780000,4,bien-exception-1375915,Appartement Saint-Raphaël - 3 chambres,83530,APPARTEMENT,Propriétés Privées,Saint-Raphaël,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-saint-raphael-83-appartement-de-luxe/d137/1375915/02b0382773fd646e6bf2a88a4896c1d2_973f63a8b9c669a8b985a69e2d06d99f_apx_1024_.jpg
3,82,555000,4,bien-exception-1375914,Appartement Fréjus - 3 chambres,83370,APPARTEMENT,Propriétés Privées,Fréjus,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-frejus-83-appartement-de-luxe/d137/1375914/5a2f837a442b7f85a4d776de1f6caa90_8482eb139e50f41b695a3f5822c04e93_apx_1024_.jpg
3,113,499900,5,bien-exception-1375912,Maison Bras - 3 chambres,83149,MAISON,Propriétés Privées,Bras,MAISON_DE_LUXE,https://www.bellespierres.com/photo-bras-83-maison-de-luxe/d137/1375912/e6521af7f58d7aa648636c3b79239929_9a8ba58f64b782f362d4a54c9ec4b89d_apx_1024_.jpg
4,180,1250000,5,bien-exception-1375909,Maison Sainte-Maxime - 4 chambres,83120,MAISON,Propriétés Privées,Sainte-Maxime,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sainte-maxime-83-maison-de-luxe/d137/1375909/5105cd66663dd0d139f37b306782ce1a_03c1fb060a8af40e8e3315491f849480_apx_1024_.jpg
3,127,1150000,6,bien-exception-1375908,Maison Fréjus - 3 chambres,83370,MAISON,Propriétés Privées,Fréjus,MAISON_DE_LUXE,https://www.bellespierres.com/photo-frejus-83-maison-de-luxe/d137/1375908/ce736267e0be60f9252c5808b4590dda_3051f2eb0ef1ce013dad3fcf103045f6_apx_1024_.jpg
5,215,585000,7,bien-exception-1375907,Maison Montauroux - 5 chambres,83440,MAISON,Propriétés Privées,Montauroux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-montauroux-83-maison-de-luxe/d137/1375907/19686660ed1dcfa3cba5706451e69f69_947e063182f63fbc638aedd7f20babd5_apx_1024_.jpg
5,398,1250000,13,bien-exception-1375904,Maison Roquebrune-sur-Argens - 5 chambres,83380,MAISON,Propriétés Privées,Roquebrune-sur-Argens,MAISON_DE_LUXE,https://www.bellespierres.com/photo-roquebrune-sur-argens-83-maison-de-luxe/d137/1375904/450cdc991fea6580f279dbd88806f269_52323238d24b772a564f65e1dc67694b_apx_1024_.jpg
6,180,520000,8,bien-exception-1375903,Maison Le Muy - 6 chambres,83490,MAISON,Propriétés Privées,Le Muy,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-muy-83-maison-de-luxe/d137/1375903/b2e1666491af519887857af7fe159851_2c43b6c1c0be98d0df0075bab2b64f9d_apx_1024_.jpg
3,150,640000,4,bien-exception-1375902,Maison Les Arcs - 3 chambres,83460,MAISON,Propriétés Privées,Les Arcs,MAISON_DE_LUXE,https://www.bellespierres.com/photo-les-arcs-83-maison-de-luxe/d137/1375902/ad8182d383afd8362e9ead42b14b3e23_28c068b54bbaf20768657656b70469ad_apx_1024_.jpg
3,121,1365000,5,bien-exception-1375869,Maison Saint-Raphaël - 3 chambres - 121m²,83530,MAISON,Boulouris immobilier,Saint-Raphaël,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-raphael-83-maison-de-luxe/d137/1375869/dc3e4544088534607db78db89951722f_8645ae39fc8e2f28ed984c6e3d8a86e1_apx_1024_.jpg
4,150,1260000,6,bien-exception-1375859,Villa Sainte-Maxime - 4 chambres - 150m²,83120,VILLA,COLDWELL BANKER JAGER IMMOBILIER,Sainte-Maxime,VILLA,https://www.bellespierres.com/photo-sainte-maxime-83-villa/d137/1375859/1c195466dc84d154cddc17c1af38ae70_64ffa46d32d2931e2f005e7fbbd3821f_apx_1024_.jpg
