chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
4,245,650000,7,bien-exception-1376016,Maison Fonsorbes - 4 chambres,31470,MAISON,Propriétés Privées,Fonsorbes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-fonsorbes-31-maison-de-luxe/d137/1376016/563f764f9727e2067298e500a269c305_2cd8ba18939e7553bd041a85e444b710_apx_1024_.jpg
0,770,1395000,18,bien-exception-1375702,Château Toulouse - 770m²,31000,CHATEAU,7-8 CONSULTING,Toulouse,CHATEAU,https://www.bellespierres.com/photo-toulouse-31-chateau/d137/1375702/242891d9a13867739fb5f218823da4eb_662546dc7cb435c9df18e02b6358c088_apx_1024_.jpg
0,1300,2250000,10,bien-exception-1375701,Château Toulouse - 1300m²,31000,CHATEAU,7-8 CONSULTING,Toulouse,CHATEAU,https://www.bellespierres.com/photo-toulouse-31-chateau/d137/1375701/e321a09ea2d726a89efcbcced4d6755b_28e9ef417018a3708cdfc52651850ff8_apx_1024_.jpg
5,160,680000,6,bien-exception-1375237,Maison Montastruc-la-Conseillère - 5 chambres,31380,MAISON,Propriétés Privées,Montastruc-la-Conseillère,MAISON_DE_LUXE,https://www.bellespierres.com/photo-montastruc-la-conseillere-31-maison-de-luxe/d137/1375237/51b22f22ce6e66e049a4b7625a877638_565fd312c18696fa48506d236ef6cbf8_apx_1024_.jpg
5,284,663000,6,bien-exception-1375236,Maison Montastruc-la-Conseillère - 5 chambres,31380,MAISON,Propriétés Privées,Montastruc-la-Conseillère,MAISON_DE_LUXE,https://www.bellespierres.com/photo-montastruc-la-conseillere-31-maison-de-luxe/d137/1375236/15c0180830a5efb8008263a5d99266fb_4867f593d2020580d98d23b98c483cda_apx_1024_.jpg
5,180,659000,6,bien-exception-1375231,Maison Toulouse - 5 chambres,31000,MAISON,Propriétés Privées,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1375231/098b5bf4d52e4c426caee98a0ec39c18_afae1e6837106215f8ee25c0459b35d4_apx_1024_.jpg
5,245,725000,7,bien-exception-1375228,Maison Saubens - 5 chambres,31600,MAISON,Propriétés Privées,Saubens,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saubens-31-maison-de-luxe/d137/1375228/815eaac1085e12da61ae09fd6aaa88b9_1a80c081e3686de8ad95e4ca3b6ee4b0_apx_1024_.jpg
7,293,830000,10,bien-exception-1375212,Propriété Montastruc-la-Conseillère - 7 chambres,31380,PROPRIETE,Propriétés Privées,Montastruc-la-Conseillère,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-montastruc-la-conseillere-31-propriete-de-luxe/d137/1375212/b05fcbb09d3182a7b6cc6de5ddcac453_cd4367a3ffd073b4b50cfc6d4d575044_apx_1024_.jpg
4,210,1120000,6,bien-exception-1375100,Maison Toulouse - 4 chambres - 210m²,31000,MAISON,Abriculteurs,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1375100/9b2ffb30a3d3ba20aed3608737ae1bf5_cf5b072fe0185a05b4fd67c42314a829_apx_1024_.jpg
12,4,2200000,12,bien-exception-1375048,Château Beauville - 12 chambres - 4m²,31460,CHATEAU,Le Bonheur Immobilier,Beauville,CHATEAU,https://www.bellespierres.com/photo-beauville-31-chateau/d137/1375048/119227286e1cf9878018f9336e4a18d5_ea2da7136597eeeb46df815611b463eb_apx_1024_.jpg
0,170,650000,8,bien-exception-1375046,Maison Toulouse - 170m²,31000,MAISON,IMMO DIFFUSION,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1375046/afbb1846e47b9ac0b36f3da3c23a44b5_26e5483862690c12a0623dccc3de2ce4_apx_1024_.jpg
0,170,650000,8,bien-exception-1375045,Maison Blagnac - 170m²,31700,MAISON,IMMO DIFFUSION,Blagnac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-blagnac-31-maison-de-luxe/d137/1375045/ef69229303a2eecb7894cccfcf478450_3206382dcb683be97f95a9f3691df687_apx_1024_.jpg
11,515,930000,18,bien-exception-1375026,Château Salies-du-Salat - 11 chambres - 515m²,31260,CHATEAU,Midi Pyrénées Sotheby's Realty,Salies-du-Salat,CHATEAU,https://www.bellespierres.com/photo-salies-du-salat-31-chateau/d137/1375026/b1757eae225c915027d121a702920ba9_2444ad01e4fb5fa3fec17fa73bdb2a0e_apx_1024_.jpg
0,204,690000,7,bien-exception-1375011,Maison Toulouse - 204m²,31000,MAISON,7-8 CONSULTING,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1375011/e2e9b6007e6022f4dbe53fdbe3174572_e56d03af27353e6ac7e937936d8a2d3c_apx_1024_.jpg
4,217,1400000,7,bien-exception-1374987,Villa Venerque - 4 chambres - 217m²,31810,VILLA,MERCURE FORBES GLOBAL PROPERTIES TOULOUSE - OCCITANIE,Venerque,VILLA,
4,166,549000,5,bien-exception-1374953,Maison Massabrac - 4 chambres - 166m²,31310,MAISON,Abriculteurs,Massabrac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-massabrac-31-maison-de-luxe/d137/1374953/fc735fc9da46b31b47a2fcd79f8b7106_e07491ec551885142cb376aa2901c940_apx_1024_.jpg
3,98,570000,5,bien-exception-1374931,Maison Toulouse - 3 chambres - 98m²,31000,MAISON,MERCURE FORBES GLOBAL PROPERTIES TOULOUSE - OCCITANIE,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1374931/7f574442d9d33241bbb6ca6652c9167c_e3d43a6abe95cfe799d274f8cbdf5191_apx_1024_.jpg
7,170,684000,9,bien-exception-1374552,Maison Toulouse - 7 chambres,31000,MAISON,AXO L'immobilier Actif,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1374552/6bbc362062c2e4df466a7c1d40cf07fa_12651a1f4ad7b65200505fad4c8f81b0_apx_1024_.jpg
4,136,850000,5,bien-exception-1374551,Maison Toulouse - 4 chambres,31000,MAISON,AXO L'immobilier Actif,Toulouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-toulouse-31-maison-de-luxe/d137/1374551/29e82a0df00ea6483dde7b298c56cb9b_1f45339cd20051ea21de5761c0697ac5_apx_1024_.jpg
3,196,495000,5,bien-exception-1374319,Maison Rieumes - 3 chambres,31370,MAISON,Propriétés Privées,Rieumes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-rieumes-31-maison-de-luxe/d137/1374319/eea3466b8c0dc08af1d6c8050ba33377_2ce25b68d4840679afc1359a8ec4ed4e_apx_1024_.jpg
0,3052,693000,21,bien-exception-1374293,Propriété Montréjeau,31210,PROPRIETE,AXO L'immobilier Actif,Montréjeau,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-montrejeau-31-propriete-de-luxe/d137/1374293/17be1f80676b2505c1de0768969f67c9_c206d002f7529d2413cbdddaaaba7c18_apx_1024_.jpg
