chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
3,140,504700,6,bien-exception-1376017,Maison Sarzeau - 3 chambres,56370,MAISON,Propriétés Privées,Sarzeau,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sarzeau-56-maison-de-luxe/d137/1376017/d8befc9b4821194a7504a21bcb34e9fd_756216f33c6ca956a82cfa584c3716a9_apx_1024_.jpg
4,141,850000,6,bien-exception-1376009,Maison Sarzeau - 4 chambres,56370,MAISON,Propriétés Privées,Sarzeau,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sarzeau-56-maison-de-luxe/d137/1376009/0434218e29819235a3a66b7374e8abf7_0dfba8aee7cc82ab6d0ca5ce45bf9dd9_apx_1024_.jpg
6,203,1275000,10,bien-exception-1375989,Villa Arzon - 6 chambres,56640,VILLA,Agence Immobilière Ofic,Arzon,VILLA,https://www.bellespierres.com/photo-arzon-56-villa/d137/1375989/b6bc80972b4eb2a6bfb27b5559098d93_012c07c3520dd75ef44375885622673e_apx_1024_.jpg
2,65,535500,3,bien-exception-1375891,Appartement Ploemeur - 2 chambres,56270,APPARTEMENT,Laforêt Immobilier Lorient,Ploemeur,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-ploemeur-56-appartement-de-luxe/d137/1375891/82039c7523466766f425977f514b0303_ea282bf6b33a1f4e8d78dd3c9c0cda2d_apx_1024_.jpg
4,232,630000,6,bien-exception-1375879,Maison Evellys - 4 chambres,56500,MAISON,Laforêt Immobilier Pontivy,Evellys,MAISON_DE_LUXE,https://www.bellespierres.com/photo-evellys-56-maison-de-luxe/d137/1375879/fc6b2827a6971a87c75aca95c695f61c_5cc0627da34e3ecb490c0f3bc997b2d8_apx_1024_.jpg
3,0,1242500,4,bien-exception-1375863,Appartement Vannes - 3 chambres,56000,APPARTEMENT,AIM Immobilier Vannes,Vannes,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-vannes-56-appartement-de-luxe/d137/1375863/f19701a76acfe6d85b2d2ffaa6721ec4_503ff7c0870d244cdcd4103b99277940_apx_1024_.jpg
4,0,995000,5,bien-exception-1375862,Villa Séné - 4 chambres,56860,VILLA,AIM Immobilier Vannes,Séné,VILLA,https://www.bellespierres.com/photo-sene-56-villa/d137/1375862/aa99b14741a0b45b3c12f1cd00415de7_c773386f38506918a67d60e799628620_apx_1024_.jpg
4,0,655000,6,bien-exception-1375861,Villa Séné - 4 chambres,56860,VILLA,AIM Immobilier Vannes,Séné,VILLA,https://www.bellespierres.com/photo-sene-56-villa/d137/1375861/9ef6edb0018c325f8b0ad1fd11f811f8_50a33052191cbd70736ced9805bee669_apx_1024_.jpg
4,0,1365000,5,bien-exception-1375860,Appartement Vannes - 4 chambres,56000,APPARTEMENT,AIM Immobilier Vannes,Vannes,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-vannes-56-appartement-de-luxe/d137/1375860/a214d6660c0dbc9dd59178a8eab9b0b9_6b0c151e9df75a4b892d8f0913390572_apx_1024_.jpg
2,90,813700,3,bien-exception-1375799,Maison Île-aux-Moines - 2 chambres,56780,MAISON,Propriétés Privées,Île-aux-Moines,MAISON_DE_LUXE,https://www.bellespierres.com/photo-ile-aux-moines-56-maison-de-luxe/d137/1375799/88801323eec316393bff08bb464480cf_97163c4272f1b12c43a78a588cb9ba86_apx_1024_.jpg
