chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
0,389,1050000,0,bien-exception-1375877,Maison Dunkerque,59140,MAISON,AXO L'immobilier Actif,Dunkerque,MAISON_DE_LUXE,https://www.bellespierres.com/photo-dunkerque-59-maison-de-luxe/d137/1375877/d06b8ad10d5171dce3deb803c576d573_df7fecf3caaff51416f809ec7be664db_apx_1024_.jpg
5,290,1295000,8,bien-exception-1375780,Villa Mérignies - 5 chambres - 290m²,59710,VILLA,DR HOUSE IMMOBILIER,Mérignies,VILLA,https://www.bellespierres.com/photo-merignies-59-villa/d137/1375780/537e5b58c62949d98d2f04d697c4f0e0_c4931ea177da356b2094f19dec1adf20_apx_1024_.jpg
6,165,599000,10,bien-exception-1375747,Maison Marcq-en-Baroeul - 6 chambres,59700,MAISON,Propriétés Privées,Marcq-en-Baroeul,MAISON_DE_LUXE,https://www.bellespierres.com/photo-marcq-en-baroeul-59-maison-de-luxe/d137/1375747/ee3dd7848e0c2a4a23b9fe4f601d0578_10ce2c5406dab5f56b42ecae106061ac_apx_1024_.jpg
5,243,890000,7,bien-exception-1375650,Appartement Lille - 5 chambres - 243m²,59000,APPARTEMENT,Nathalie Forest Sotheby's International Realty,Lille,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-lille-59-appartement-de-luxe/d137/1375650/326caa278ad129fca986b7dbca20bbf0_36ece09cc5bfa06a106aee04af70a4ca_apx_1024_.jpg
4,183,649900,7,bien-exception-1375589,Villa Santes - 4 chambres - 183m²,59211,VILLA,DR HOUSE IMMOBILIER,Santes,VILLA,https://www.bellespierres.com/photo-santes-59-villa/d137/1375589/960adb1149b281a6b7d0518666c254cd_2555a410fc8059150554fe147ecd0719_apx_1024_.jpg
4,150,502400,6,bien-exception-1375260,Maison Lille - 4 chambres,59000,MAISON,Propriétés Privées,Lille,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lille-59-maison-de-luxe/d137/1375260/c131695fe88b94315fe082cde2a6ec9f_fd93bef3038e1cb3fd4aa29112196e1d_apx_1024_.jpg
8,800,1417500,20,bien-exception-1375079,Manoir Cambrai - 8 chambres - 800m²,59400,MANOIR,MERCURE FORBES GLOBAL PROPERTIES NORD-PAS-DE-CALAIS,Cambrai,MANOIR,https://www.bellespierres.com/photo-cambrai-59-manoir/d137/1375079/b152e7c6ad9930ae0a1a00e6a0044779_c8a67a4dcef3e31bbe310f97b742f627_apx_1024_.jpg
6,200,1050000,8,bien-exception-1374961,Maison Marcq-en-Baroeul - 6 chambres - 200m²,59700,MAISON,Nathalie Forest Sotheby's International Realty,Marcq-en-Baroeul,MAISON_DE_LUXE,https://www.bellespierres.com/photo-marcq-en-baroeul-59-maison-de-luxe/d137/1374961/68586bb38f1d5832e34b0ad7ba7f6fa5_57ea00df4e7a5fe3241aa3b75ecb84cb_apx_1024_.jpg
5,186,679000,8,bien-exception-1374901,Maison Pont-à-Marcq - 5 chambres - 186m²,59710,MAISON,Nathalie Forest Sotheby's International Realty,Pont-à-Marcq,MAISON_DE_LUXE,https://www.bellespierres.com/photo-pont-a-marcq-59-maison-de-luxe/d137/1374901/6e8e4384ef0123c56e0b4dc6b2f0a9b8_c5a0fae8f7f77f905be554f0f5332658_apx_1024_.jpg
2,83,499000,3,bien-exception-1374520,Appartement Lille - 2 chambres - 83m²,59000,APPARTEMENT,Nathalie Forest Sotheby's International Realty,Lille,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-lille-59-appartement-de-luxe/d137/1374520/c526a6ee3125222b9d47dcca824fec72_876ffc0500de267a65c6922acd6de268_apx_1024_.jpg
