chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
4,143,499000,5,bien-exception-1375375,Propriété Abondant - 4 chambres,28410,PROPRIETE,Propriétés Privées,Abondant,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-abondant-28-propriete-de-luxe/d137/1375375/d05f6dd5b419714cc9387afefc0091bc_2ece936a6a6418a0b763bc153a87248a_apx_1024_.jpg
5,340,777000,12,bien-exception-1374594,Maison Chartres - 5 chambres,28000,MAISON,Propriétés Privées,Chartres,MAISON_DE_LUXE,https://www.bellespierres.com/photo-chartres-28-maison-de-luxe/d137/1374594/3d904cbb74bd524e12894b7cd50f961e_3ca3eb57ca90e4911fefabc1221f6a09_apx_1024_.jpg
0,580,1285000,0,bien-exception-1373540,Propriété Fontaine-Simon - 580m²,28240,PROPRIETE,Paty-Immobilier,Fontaine-Simon,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-fontaine-simon-28-propriete-de-luxe/d137/1373540/2edb950c743bd49f9876f4f02f712794_17f29d42c47736b60befbe1ad6329b30_apx_1024_.jpg
4,300,669500,6,bien-exception-1373207,Maison Vernouillet - 4 chambres - 300m²,28500,MAISON,Abriculteurs,Vernouillet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-vernouillet-28-maison-de-luxe/d137/1373207/1c1a066e586708b6261f69f7fc4fa42c_ff4be57b2cec26ee1de5b47e72f1fdfb_apx_1024_.jpg
5,301,599500,9,bien-exception-1373043,Maison Bû - 5 chambres - 301m²,28410,MAISON,IMMO RESEAU COMMERCES,Bû,MAISON_DE_LUXE,https://www.bellespierres.com/photo-bu-28-maison-de-luxe/d137/1373043/9017955b99a82f043946997d95600850_134bab7d058bbac2b71742aef4a9d5ce_apx_1024_.jpg
8,355,790000,12,bien-exception-1372141,Maison Anet - 8 chambres - 355m²,28260,MAISON,COMPTOIR IMMOBILIER DE FRANCE,Anet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-anet-28-maison-de-luxe/d137/1372141/162a4cecc0b8e82b84574c239182b778_df2bdd5227d98fb85adb9cfb01957f51_apx_1024_.jpg
5,266,750000,8,bien-exception-1370422,Maison Chartres - 5 chambres,28000,MAISON,Propriétés Privées,Chartres,MAISON_DE_LUXE,https://www.bellespierres.com/photo-chartres-28-maison-de-luxe/d137/1370422/fd3794113d8eccddda71fc49c07f867d_0f2f00994bc4769917569868f898a49c_apx_1024_.jpg
16,454,1087000,20,bien-exception-1369928,Maison Maintenon - 16 chambres,28130,MAISON,Propriétés Privées,Maintenon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-maintenon-28-maison-de-luxe/d136/1369928/b258be01e075927f11a59774cb264dd5_0cb1b1f0476394e0383ca630df05afd7_apx_1024_.jpg
0,500,600000,21,bien-exception-1368699,Maison Dreux,28100,MAISON,Propriétés Privées,Dreux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-dreux-28-maison-de-luxe/d136/1368699/d0313145716687d658248eb22c2c8f6a_6fc72ae9a7c3c3be547800b5a0c07fb6_apx_1024_.jpg
5,250,599000,8,bien-exception-1367691,Maison Faverolles - 5 chambres,28210,MAISON,Propriétés Privées,Faverolles,MAISON_DE_LUXE,https://www.bellespierres.com/photo-faverolles-28-maison-de-luxe/d136/1367691/96a8ee15d366ccda8b940306c6dd823b_4d8134921d99f87a8f0ec9bc82bf0323_apx_1024_.jpg
