chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
5,180,1036000,7,bien-exception-1375624,Maison Ceyrat - 5 chambres,63122,MAISON,Propriétés Privées,Ceyrat,MAISON_DE_LUXE,https://www.bellespierres.com/photo-ceyrat-63-maison-de-luxe/d137/1375624/40018091aca4b98a2db8dfcce234edfd_3b9d9afc15a769f0d29fbee2630d74e3_apx_1024_.jpg
0,305,790000,8,bien-exception-1375610,Appartement Clermont-Ferrand,63000,APPARTEMENT,Propriétés Privées,Clermont-Ferrand,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-clermont-ferrand-63-appartement-de-luxe/d137/1375610/1c54819dbda86657bcfec20cb62b046d_b86cdcac21a01e02f29fb4e4f10a68f2_apx_1024_.jpg
3,167,675000,5,bien-exception-1375609,Maison La Roche-Noire - 3 chambres,63800,MAISON,Propriétés Privées,La Roche-Noire,MAISON_DE_LUXE,https://www.bellespierres.com/photo-la-roche-noire-63-maison-de-luxe/d137/1375609/d107f313436ebbee943eb2874347a9ed_b46bf2dda6d78260e3d48b8b16a27c7b_apx_1024_.jpg
5,188,798000,9,bien-exception-1374942,Maison Clermont-Ferrand - 5 chambres - 188m²,63000,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Clermont-Ferrand,MAISON_DE_LUXE,https://www.bellespierres.com/photo-clermont-ferrand-63-maison-de-luxe/d137/1374942/5cf8b1002dda39d9925b176ce9863f5b_43c51943b1fc62f13883e005aa8463a3_apx_1024_.jpg
6,297,550000,9,bien-exception-1373291,Maison Bourg-Lastic - 6 chambres,63760,MAISON,Propriétés Privées,Bourg-Lastic,MAISON_DE_LUXE,https://www.bellespierres.com/photo-bourg-lastic-63-maison-de-luxe/d137/1373291/1fb5d56e3a72b444ad2fcedb799a7aee_8fc515afac7dc7b6c0a1a032f6c589cb_apx_1024_.jpg
18,1100,657200,21,bien-exception-1371366,Villa Celles-sur-Durolle - 18 chambres - 1100m²,63250,VILLA,Property Prestige,Celles-sur-Durolle,VILLA,https://www.bellespierres.com/photo-celles-sur-durolle-63-villa/d137/1371366/5a39d2550b126c0f324ae3eee73441e1_ba3be9b9b1d2ec46b6ddd6bc6a77801a_apx_1024_.jpg
5,226,549000,8,bien-exception-1370987,Maison Clermont-Ferrand - 5 chambres - 322m²,63000,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Clermont-Ferrand,MAISON_DE_LUXE,https://www.bellespierres.com/photo-clermont-ferrand-63-maison-de-luxe/d137/1370987/7af88b805365bf90d2b05380313d0e8a_890acf112b322d1c9b8579bc6a05481d_apx_1024_.jpg
5,383,1600000,10,bien-exception-1369983,Maison Chamalières - 5 chambres - 383m²,63400,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Chamalières,MAISON_DE_LUXE,https://www.bellespierres.com/photo-chamalieres-63-maison-de-luxe/d136/1369983/c230e812b1cab01c2df57a45bbe60942_4275fc1d48eccf6c543df54de7cd32fb_apx_1024_.jpg
14,1337,1850000,20,bien-exception-1369361,Château Maringues - 14 chambres - 1337m²,63350,CHATEAU,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Maringues,CHATEAU,https://www.bellespierres.com/photo-maringues-63-chateau/d136/1369361/cb75bd7ecd0b7779e54aa5870d1b6749_691cc90c0d859f4806e4aa79efd7500a_apx_1024_.jpg
5,294,499000,9,bien-exception-1369107,Villa Le Crest - 5 chambres - 294m²,63450,VILLA,KW ARVERN,Le Crest,VILLA,https://www.bellespierres.com/photo-le-crest-63-villa/d136/1369107/f0e940c3f0e02d6284b32022cd51b681_b3783fbb93395d8cbe5888db64a5e896_apx_1024_.jpg
4,148,649000,5,bien-exception-1367149,Appartement Clermont-Ferrand - 4 chambres - 148m²,63000,APPARTEMENT,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Clermont-Ferrand,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-clermont-ferrand-63-appartement-de-luxe/d136/1367149/cd13ec061059fe7de3c9e7ee27a02763_fa34255de52944e10e023a6c669d7352_apx_1024_.jpg
5,240,895000,10,bien-exception-1362053,Maison Clermont-Ferrand - 5 chambres,63000,MAISON,Propriétés Privées,Clermont-Ferrand,MAISON_DE_LUXE,https://www.bellespierres.com/photo-clermont-ferrand-63-maison-de-luxe/d136/1362053/c7dae49bd60aecad10cf3e488923924f_87b8c5232741cea8c89b8d47acfa89a5_apx_1024_.jpg
6,296,525500,10,bien-exception-1361846,Maison Lezoux - 6 chambres,63190,MAISON,Propriétés Privées,Lezoux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lezoux-63-maison-de-luxe/d136/1361846/6d4f89608c9b7099a4c0f35c6de2145b_220fb292c4e9b3fed7ea623382b1119c_apx_1024_.jpg
6,240,895000,10,bien-exception-1346058,Maison Clermont-Ferrand - 6 chambres - 270m²,63000,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Clermont-Ferrand,MAISON_DE_LUXE,https://www.bellespierres.com/photo-clermont-ferrand-63-maison-de-luxe/d134/1346058/4f8c46342eb7c87ecaf6028f45f6f550_c0539beca59b09e0f6191e1ceb70ce4e_apx_1024_.jpg
